event_id,action_id,round_id,buyer_offer_id,buyer_id,listing_id,property_id,agent_id,action_price,sales_price,original_list_price,final_listing_price,unit_sales_price,de_action_price,de_sales_price,de_unit_sales_price,de_original_list_price,de_final_listing_price,actor,action,multiple_buyers,multiple_buyers_adjusted,number_of_additional_offers,number_of_add_offers_adjusted,total_num_buyers_action,total_num_buyers_round,total_num_buyers_event,deal_status,censustract,property_latitude,property_longitude,property_type,num_bedrooms,num_bathrooms,approx_sq_ft,lot_sq_ft,financing_contingency_waived,inspection_contingency_waived,escalation_clause,preinspection,client_letter,year_built,deal_status_notes,walk_score,transit_score,bike_score,prob_offer_sub_date,listing_date,off_market_date,sales_date,offer_submitted_date,offer_accepted_date,action_date,zipcode,listing_year
bda72f6d416e4b08df1888a31c4261de_2019-07-12,2,1,a07b6638e7d351367f7d3b9baeb05cac,878dc927606ad255f114ea87748e4dd7,7a4a9b7443dc40c40d0e74b918377e71,bda72f6d416e4b08df1888a31c4261de,414f7d4cf68fce9015532f85372d58da,260000,299900,299900,299900,142.1327057,222276.2031,256387.0469,121.5104523,256387.0469,256387.0469,buyer,buyer_offer,FALSE,TRUE,NA,NA,NA,NA,NA,Offer Rejected Due to Multiple Offers,51710002600,36.88378525,-76.29720306,Single Family Residential,4,2.5,2110,2495,FALSE,FALSE,FALSE,FALSE,FALSE,2018,NA,74,32,66,0,2019/7/12 00:00,2019/8/11,2019/9/10 00:00,2019/8/11 05:07,,2019/8/11,23508,2019
be135452a67f3a406d8d3248735cd424_2019-04-22,3,2,,,cbf88701806d855774e40189062276f8,be135452a67f3a406d8d3248735cd424,,295000,NA,3.00E+05,292000,NA,252198,NA,NA,256472.5313,249633.2656,seller,seller_revise,,,2,2,3,3,3,,25023530600,41.90773773,-70.70381165,Single Family Residential,3,1,1198,8712,FALSE,FALSE,FALSE,FALSE,FALSE,1954,NA,5,NA,10,0,2019/4/21 23:59,2019/8/26,,2019/4/25 16:49,,2019/7/9,2360,2019
be135452a67f3a406d8d3248735cd424_2019-04-22,2,1,2f5b623f100122cadc87236d93d20ea5,40954314d7ae8b5f0b2b0e8abc3f5795,cbf88701806d855774e40189062276f8,be135452a67f3a406d8d3248735cd424,b0ba3ef0fbb84634cbda64006c598618,310000,NA,3.00E+05,292000,NA,265021.625,NA,NA,256472.5313,249633.2656,buyer,buyer_offer,TRUE,TRUE,2,2,3,3,3,Offer Failed Due to Other Contingency,25023530600,41.90773773,-70.70381165,Single Family Residential,3,1,1198,8712,FALSE,FALSE,FALSE,FALSE,FALSE,1954,NA,5,NA,10,0,2019/4/21 23:59,2019/8/26,,2019/4/25 16:49,2019/4/26 00:00,2019/4/25,2360,2019
be135452a67f3a406d8d3248735cd424_2019-04-22,4,3,,,cbf88701806d855774e40189062276f8,be135452a67f3a406d8d3248735cd424,,292000,NA,3.00E+05,292000,NA,249633.2656,NA,NA,256472.5313,249633.2656,seller,seller_revise,,,2,2,3,3,3,,25023530600,41.90773773,-70.70381165,Single Family Residential,3,1,1198,8712,FALSE,FALSE,FALSE,FALSE,FALSE,1954,NA,5,NA,10,0,2019/4/21 23:59,2019/8/26,,2019/4/25 16:49,,2019/8/22,2360,2019
be135452a67f3a406d8d3248735cd424_2019-04-22,1,1,,,cbf88701806d855774e40189062276f8,be135452a67f3a406d8d3248735cd424,,3.00E+05,NA,3.00E+05,292000,NA,256472.5313,NA,NA,256472.5313,249633.2656,seller,seller_initialize,,,2,2,3,3,3,,25023530600,41.90773773,-70.70381165,Single Family Residential,3,1,1198,8712,FALSE,FALSE,FALSE,FALSE,FALSE,1954,NA,5,NA,10,0,2019/4/21 23:59,2019/8/26,,2019/4/25 16:49,,2019/4/21,2360,2019
be1a5e479f6d90af8c78e422ef4df45a_2019-07-05,1,1,,,ffff429fa955639ffff0cbbe6cfff9e8,be1a5e479f6d90af8c78e422ef4df45a,,775000,767500,775000,775000,247.6605377,662554.0625,656142.25,211.7270813,662554.0625,662554.0625,seller,seller_initialize,,,1,1,2,2,2,,6073013418,32.64762878,-116.9746399,Single Family Residential,5,3,3099,NA,FALSE,FALSE,FALSE,FALSE,FALSE,2000,NA,29,21,27,0,2019/7/5 00:01,2019/7/30,2019/8/28 23:59,2019/7/15 17:21,,2019/7/5,91913,2019
be1a5e479f6d90af8c78e422ef4df45a_2019-07-05,2,1,aaa48331fcdc1c01f09b12cf95166a35,db5874e4d51f36652a3bff16a44ea93a,ffff429fa955639ffff0cbbe6cfff9e8,be1a5e479f6d90af8c78e422ef4df45a,babcff88f8be8c4795bd6f0f8cccca61,720000,767500,775000,775000,247.6605377,615534.0625,656142.25,211.7270813,662554.0625,662554.0625,buyer,buyer_offer,TRUE,TRUE,1,1,2,2,2,Offer Rejected Due to Multiple Offers,6073013418,32.64762878,-116.9746399,Single Family Residential,5,3,3099,NA,FALSE,FALSE,FALSE,FALSE,FALSE,2000,NA,29,21,27,0,2019/7/5 00:01,2019/7/30,2019/8/28 23:59,2019/7/15 17:21,,2019/7/15,91913,2019
c00ab5482453e131a149a8adddb717e8_2018-01-03,1,1,,,a6613da067d83346c06ac238a784a254,c00ab5482453e131a149a8adddb717e8,,445000,445000,445000,445000,219.428009,387067.7188,387067.7188,190.8617859,387067.7188,387067.7188,seller,seller_initialize,,,1,1,2,2,2,,49035110600,40.68397522,-111.8052292,Single Family Residential,4,2.5,2028,9147,FALSE,FALSE,FALSE,FALSE,FALSE,1957,NA,29,37,40,0,2018/1/2 23:59,2018/1/15,2018/1/15 23:59,2018/1/5 11:40,,2018/1/2,84124,2018
c00ab5482453e131a149a8adddb717e8_2018-01-03,2,1,8e0191ad4325e1e76904082038c280d7,a246fb2f90b76985a8fd6de4204e4ec5,a6613da067d83346c06ac238a784a254,c00ab5482453e131a149a8adddb717e8,0197fcd95060131d9bc5e564f842ed53,410000,445000,445000,445000,219.428009,356624.1875,387067.7188,190.8617859,387067.7188,387067.7188,buyer,buyer_offer,TRUE,TRUE,1,1,2,2,2,Offer Rejected Due to Multiple Offers,49035110600,40.68397522,-111.8052292,Single Family Residential,4,2.5,2028,9147,FALSE,FALSE,FALSE,FALSE,FALSE,1957,NA,29,37,40,0,2018/1/2 23:59,2018/1/15,2018/1/15 23:59,2018/1/5 11:40,,2018/1/5,84124,2018
c04715a4b16084ed72c5c96b4bd0d631_2018-09-13,1,1,,,a9f5f398d50091bf4070aecfa3ea60a6,c04715a4b16084ed72c5c96b4bd0d631,,599800,NA,599800,599800,NA,521715.0938,NA,NA,521715.0938,521715.0938,seller,seller_initialize,,,NA,NA,NA,1,1,,24033800518,38.92483139,-76.79732513,Single Family Residential,5,4,4200,43156,FALSE,FALSE,FALSE,FALSE,FALSE,1984,NA,5,0,20,0,2018/9/12 23:58,2019/1/21,,2018/10/12 14:51,,2018/9/12,20721,2018
c04715a4b16084ed72c5c96b4bd0d631_2018-09-13,2,1,02687939f4c07ca270ecb7f65b2874b2,a53c517b3c1e22891f4cb4a5fa3b575b,a9f5f398d50091bf4070aecfa3ea60a6,c04715a4b16084ed72c5c96b4bd0d631,ef8f157ca5b0983df9112aaca855ec2b,588800,NA,599800,599800,NA,512147.125,NA,NA,521715.0938,521715.0938,buyer,buyer_offer,FALSE,FALSE,NA,0,1,1,1,Offer Rejected Due to General Terms,24033800518,38.92483139,-76.79732513,Single Family Residential,5,4,4200,43156,FALSE,FALSE,FALSE,FALSE,FALSE,1984,NA,5,0,20,0,2018/9/12 23:58,2019/1/21,,2018/10/12 14:51,,2018/10/12,20721,2018
c2abf09e99e7990523011b342a1acb1b_2018-08-09,2,1,176730d08e4689132f75a9022b3da40c,f6453b63c1bbde4c60384b0bfef2e960,94eb332f854219941003be84e131d420,c2abf09e99e7990523011b342a1acb1b,ea33b4fd0fc1ea0a40344be8a8641123,375000,375000,375000,375000,236.7424316,326180.6563,326180.6563,205.9221344,326180.6563,326180.6563,buyer,buyer_offer,TRUE,TRUE,3,3,4,4,4,Offer Rejected Due to Multiple Offers,41071030102,45.32330322,-122.9696732,Single Family Residential,3,2,1584,5662,FALSE,FALSE,FALSE,FALSE,TRUE,2002,NA,9,NA,48,0,2018/8/8 23:59,2018/8/13,2018/9/12 23:58,2018/8/12 13:24,,2018/8/12,97132,2018
c2abf09e99e7990523011b342a1acb1b_2018-08-09,1,1,,,94eb332f854219941003be84e131d420,c2abf09e99e7990523011b342a1acb1b,,375000,375000,375000,375000,236.7424316,326180.6563,326180.6563,205.9221344,326180.6563,326180.6563,seller,seller_initialize,,,3,3,4,4,4,,41071030102,45.32330322,-122.9696732,Single Family Residential,3,2,1584,5662,FALSE,FALSE,FALSE,FALSE,TRUE,2002,NA,9,NA,48,0,2018/8/8 23:59,2018/8/13,2018/9/12 23:58,2018/8/12 13:24,,2018/8/8,97132,2018
c30a23ad11b9a9a63e5f3da13fbe8ad6_2019-02-21,4,4,,,dca748b016f370f2032079f09d1c05f0,c30a23ad11b9a9a63e5f3da13fbe8ad6,,625150,610000,625000,610000,323.6074219,534446,521494.1563,276.6547241,534317.8125,521494.1563,seller,seller_revise,,,NA,NA,NA,NA,1,,8031005300,39.67442322,-104.9393616,Townhouse,3,2.5,1885,NA,FALSE,FALSE,FALSE,FALSE,FALSE,2018,NA,88,59,65,0,2019/2/20 23:59,2019/4/25,2019/5/30 23:59,2019/4/25 06:55,,2019/3/18,80222,2019
c30a23ad11b9a9a63e5f3da13fbe8ad6_2019-02-21,5,5,,,dca748b016f370f2032079f09d1c05f0,c30a23ad11b9a9a63e5f3da13fbe8ad6,,625050,610000,625000,610000,323.6074219,534360.5625,521494.1563,276.6547241,534317.8125,521494.1563,seller,seller_revise,,,NA,NA,NA,NA,1,,8031005300,39.67442322,-104.9393616,Townhouse,3,2.5,1885,NA,FALSE,FALSE,FALSE,FALSE,FALSE,2018,NA,88,59,65,0,2019/2/20 23:59,2019/4/25,2019/5/30 23:59,2019/4/25 06:55,,2019/3/24,80222,2019
c30a23ad11b9a9a63e5f3da13fbe8ad6_2019-02-21,6,6,,,dca748b016f370f2032079f09d1c05f0,c30a23ad11b9a9a63e5f3da13fbe8ad6,,610000,610000,625000,610000,323.6074219,521494.1563,521494.1563,276.6547241,534317.8125,521494.1563,seller,seller_revise,,,NA,NA,NA,NA,1,,8031005300,39.67442322,-104.9393616,Townhouse,3,2.5,1885,NA,FALSE,FALSE,FALSE,FALSE,FALSE,2018,NA,88,59,65,0,2019/2/20 23:59,2019/4/25,2019/5/30 23:59,2019/4/25 06:55,,2019/3/27,80222,2019
c30a23ad11b9a9a63e5f3da13fbe8ad6_2019-02-21,9,9,,,dca748b016f370f2032079f09d1c05f0,c30a23ad11b9a9a63e5f3da13fbe8ad6,,610100,610000,625000,610000,323.6074219,521579.6563,521494.1563,276.6547241,534317.8125,521494.1563,seller,seller_revise,,,NA,NA,NA,NA,1,,8031005300,39.67442322,-104.9393616,Townhouse,3,2.5,1885,NA,FALSE,FALSE,FALSE,FALSE,FALSE,2018,NA,88,59,65,0,2019/2/20 23:59,2019/4/25,2019/5/30 23:59,2019/4/25 06:55,,2019/4/15,80222,2019
c30a23ad11b9a9a63e5f3da13fbe8ad6_2019-02-21,11,10,e9a3a3fbe5c7624c6e6ba70ddf7d4a7f,39f7a054c8f7ad118341f37e8727ae5c,dca748b016f370f2032079f09d1c05f0,c30a23ad11b9a9a63e5f3da13fbe8ad6,14798b412a98c8fffb47d0778b6b7c74,610000,610000,625000,610000,323.6074219,521494.1563,521494.1563,276.6547241,534317.8125,521494.1563,buyer,buyer_offer,FALSE,FALSE,NA,0,1,1,1,Closed (Success),8031005300,39.67442322,-104.9393616,Townhouse,3,2.5,1885,NA,FALSE,FALSE,FALSE,FALSE,FALSE,2018,NA,88,59,65,0,2019/2/20 23:59,2019/4/25,2019/5/30 23:59,2019/4/25 06:55,2019/4/24 00:00,2019/4/25,80222,2019
c30a23ad11b9a9a63e5f3da13fbe8ad6_2019-02-21,1,1,,,dca748b016f370f2032079f09d1c05f0,c30a23ad11b9a9a63e5f3da13fbe8ad6,,625000,610000,625000,610000,323.6074219,534317.8125,521494.1563,276.6547241,534317.8125,521494.1563,seller,seller_initialize,,,NA,NA,NA,NA,1,,8031005300,39.67442322,-104.9393616,Townhouse,3,2.5,1885,NA,FALSE,FALSE,FALSE,FALSE,FALSE,2018,NA,88,59,65,0,2019/2/20 23:59,2019/4/25,2019/5/30 23:59,2019/4/25 06:55,,2019/2/20,80222,2019
c30a23ad11b9a9a63e5f3da13fbe8ad6_2019-02-21,3,3,,,dca748b016f370f2032079f09d1c05f0,c30a23ad11b9a9a63e5f3da13fbe8ad6,,625050,610000,625000,610000,323.6074219,534360.5625,521494.1563,276.6547241,534317.8125,521494.1563,seller,seller_revise,,,NA,NA,NA,NA,1,,8031005300,39.67442322,-104.9393616,Townhouse,3,2.5,1885,NA,FALSE,FALSE,FALSE,FALSE,FALSE,2018,NA,88,59,65,0,2019/2/20 23:59,2019/4/25,2019/5/30 23:59,2019/4/25 06:55,,2019/3/12,80222,2019
c30a23ad11b9a9a63e5f3da13fbe8ad6_2019-02-21,7,7,,,dca748b016f370f2032079f09d1c05f0,c30a23ad11b9a9a63e5f3da13fbe8ad6,,610100,610000,625000,610000,323.6074219,521579.6563,521494.1563,276.6547241,534317.8125,521494.1563,seller,seller_revise,,,NA,NA,NA,NA,1,,8031005300,39.67442322,-104.9393616,Townhouse,3,2.5,1885,NA,FALSE,FALSE,FALSE,FALSE,FALSE,2018,NA,88,59,65,0,2019/2/20 23:59,2019/4/25,2019/5/30 23:59,2019/4/25 06:55,,2019/3/31,80222,2019
c30a23ad11b9a9a63e5f3da13fbe8ad6_2019-02-21,10,10,,,dca748b016f370f2032079f09d1c05f0,c30a23ad11b9a9a63e5f3da13fbe8ad6,,610000,610000,625000,610000,323.6074219,521494.1563,521494.1563,276.6547241,534317.8125,521494.1563,seller,seller_revise,,,NA,NA,NA,1,1,,8031005300,39.67442322,-104.9393616,Townhouse,3,2.5,1885,NA,FALSE,FALSE,FALSE,FALSE,FALSE,2018,NA,88,59,65,0,2019/2/20 23:59,2019/4/25,2019/5/30 23:59,2019/4/25 06:55,,2019/4/21,80222,2019
c30a23ad11b9a9a63e5f3da13fbe8ad6_2019-02-21,2,2,,,dca748b016f370f2032079f09d1c05f0,c30a23ad11b9a9a63e5f3da13fbe8ad6,,625100,610000,625000,610000,323.6074219,534403.25,521494.1563,276.6547241,534317.8125,521494.1563,seller,seller_revise,,,NA,NA,NA,NA,1,,8031005300,39.67442322,-104.9393616,Townhouse,3,2.5,1885,NA,FALSE,FALSE,FALSE,FALSE,FALSE,2018,NA,88,59,65,0,2019/2/20 23:59,2019/4/25,2019/5/30 23:59,2019/4/25 06:55,,2019/3/11,80222,2019
c30a23ad11b9a9a63e5f3da13fbe8ad6_2019-02-21,8,8,,,dca748b016f370f2032079f09d1c05f0,c30a23ad11b9a9a63e5f3da13fbe8ad6,,610000,610000,625000,610000,323.6074219,521494.1563,521494.1563,276.6547241,534317.8125,521494.1563,seller,seller_revise,,,NA,NA,NA,NA,1,,8031005300,39.67442322,-104.9393616,Townhouse,3,2.5,1885,NA,FALSE,FALSE,FALSE,FALSE,FALSE,2018,NA,88,59,65,0,2019/2/20 23:59,2019/4/25,2019/5/30 23:59,2019/4/25 06:55,,2019/4/8,80222,2019
c537a2a4c520567d032c06e1b6cf3a26_2014-02-24,2,2,,,aa5494a9e369f62edbb027751912f2e0,c537a2a4c520567d032c06e1b6cf3a26,,449000,440000,464000,449000,221.5508575,416219.5938,407876.6563,205.3759613,430124.4688,416219.5938,seller,seller_revise,,,NA,NA,NA,NA,NA,,17097864521,42.19333267,-87.95153046,Single Family Residential,4,3.5,1986,NA,FALSE,FALSE,FALSE,FALSE,FALSE,2012,NA,20,NA,36,0,2014/2/24 06:00,2014/4/8,2014/6/3 05:00,2014/4/7 09:38,,2014/3/28,60089,2014
c537a2a4c520567d032c06e1b6cf3a26_2014-02-24,3,2,1eade58f85f92670e13333454e5a4cbb,bd242eff970696b82574e1b4acbd2855,aa5494a9e369f62edbb027751912f2e0,c537a2a4c520567d032c06e1b6cf3a26,9d684c589d67031a627ad33d59db65e5,4.00E+05,440000,464000,449000,221.5508575,370796.9688,407876.6563,205.3759613,430124.4688,416219.5938,buyer,buyer_offer,FALSE,TRUE,NA,NA,NA,NA,NA,Offer Rejected Due to Multiple Offers,17097864521,42.19333267,-87.95153046,Single Family Residential,4,3.5,1986,NA,FALSE,FALSE,FALSE,FALSE,FALSE,2012,NA,20,NA,36,0,2014/2/24 06:00,2014/4/8,2014/6/3 05:00,2014/4/7 09:38,,2014/4/7,60089,2014
c537a2a4c520567d032c06e1b6cf3a26_2014-02-24,1,1,,,aa5494a9e369f62edbb027751912f2e0,c537a2a4c520567d032c06e1b6cf3a26,,464000,440000,464000,449000,221.5508575,430124.4688,407876.6563,205.3759613,430124.4688,416219.5938,seller,seller_initialize,,,NA,NA,NA,NA,NA,,17097864521,42.19333267,-87.95153046,Single Family Residential,4,3.5,1986,NA,FALSE,FALSE,FALSE,FALSE,FALSE,2012,NA,20,NA,36,0,2014/2/24 06:00,2014/4/8,2014/6/3 05:00,2014/4/7 09:38,,2014/2/24,60089,2014
c571cbd46bf16fe8e39eb5c0c3fc5b65_2018-06-09,5,4,,,56b8b69b568f9ee5ab2eb0172d2f0a0b,c571cbd46bf16fe8e39eb5c0c3fc5b65,,395000,NA,420000,395000,NA,343576.9688,NA,NA,365322.3438,343576.9688,seller,seller_revise,,,NA,NA,NA,NA,1,,53053063501,47.1820488,-122.4576035,Single Family Residential,6,3,3168,9148,FALSE,FALSE,FALSE,FALSE,FALSE,1974,NA,52,NA,32,0,2018/6/8 23:59,2018/9/1,,2018/6/15 15:21,,2018/8/15,98408,2018
c571cbd46bf16fe8e39eb5c0c3fc5b65_2018-06-09,2,2,,,56b8b69b568f9ee5ab2eb0172d2f0a0b,c571cbd46bf16fe8e39eb5c0c3fc5b65,,419500,NA,420000,395000,NA,364887.4375,NA,NA,365322.3438,343576.9688,seller,seller_revise,,,NA,NA,NA,1,1,,53053063501,47.1820488,-122.4576035,Single Family Residential,6,3,3168,9148,FALSE,FALSE,FALSE,FALSE,FALSE,1974,NA,52,NA,32,0,2018/6/8 23:59,2018/9/1,,2018/6/15 15:21,,2018/6/8,98408,2018
c571cbd46bf16fe8e39eb5c0c3fc5b65_2018-06-09,3,2,266521bd0bb45667482507dfc9593a8a,2f78875cc3539624fb0c292a8e0f9935,56b8b69b568f9ee5ab2eb0172d2f0a0b,c571cbd46bf16fe8e39eb5c0c3fc5b65,4830891d089fc2c90e9fd352fd77dad6,405000,NA,420000,395000,NA,352275.0938,NA,NA,365322.3438,343576.9688,buyer,buyer_offer,FALSE,FALSE,NA,0,1,1,1,Offer Rejected Due to General Terms,53053063501,47.1820488,-122.4576035,Single Family Residential,6,3,3168,9148,FALSE,FALSE,FALSE,FALSE,FALSE,1974,NA,52,NA,32,0,2018/6/8 23:59,2018/9/1,,2018/6/15 15:21,,2018/6/15,98408,2018
c571cbd46bf16fe8e39eb5c0c3fc5b65_2018-06-09,1,1,,,56b8b69b568f9ee5ab2eb0172d2f0a0b,c571cbd46bf16fe8e39eb5c0c3fc5b65,,420000,NA,420000,395000,NA,365322.3438,NA,NA,365322.3438,343576.9688,seller,seller_initialize,,,NA,NA,NA,NA,1,,53053063501,47.1820488,-122.4576035,Single Family Residential,6,3,3168,9148,FALSE,FALSE,FALSE,FALSE,FALSE,1974,NA,52,NA,32,0,2018/6/8 23:59,2018/9/1,,2018/6/15 15:21,,2018/6/8,98408,2018
c571cbd46bf16fe8e39eb5c0c3fc5b65_2018-06-09,4,3,,,56b8b69b568f9ee5ab2eb0172d2f0a0b,c571cbd46bf16fe8e39eb5c0c3fc5b65,,409500,NA,420000,395000,NA,356189.2813,NA,NA,365322.3438,343576.9688,seller,seller_revise,,,NA,NA,NA,NA,1,,53053063501,47.1820488,-122.4576035,Single Family Residential,6,3,3168,9148,FALSE,FALSE,FALSE,FALSE,FALSE,1974,NA,52,NA,32,0,2018/6/8 23:59,2018/9/1,,2018/6/15 15:21,,2018/7/14,98408,2018
c5f8d7c4f9e4372c10453b725b771eb3_2018-07-11,1,1,,,2b18fc88003cc9a5f718d2a095c75c94,c5f8d7c4f9e4372c10453b725b771eb3,,774950,774950,774950,774950,428.1491699,674063.1875,674063.1875,372.410614,674063.1875,674063.1875,seller,seller_initialize,,,NA,NA,NA,1,1,,53033010300,47.55373383,-122.2865219,Single Family Residential,4,3,1810,4201,FALSE,TRUE,FALSE,TRUE,TRUE,2007,NA,89,57,55,0,2018/7/11 00:00,2018/7/26,2018/8/19 23:59,2018/7/26 11:59,,2018/7/11,98118,2018
c5f8d7c4f9e4372c10453b725b771eb3_2018-07-11,2,1,28646a89341686956270ad46bbf9ea61,0373298e7c223de66be7e9ededf309e9,2b18fc88003cc9a5f718d2a095c75c94,c5f8d7c4f9e4372c10453b725b771eb3,2a8a8bde56a1a353f4e5fdd641f0b199,774950,774950,774950,774950,428.1491699,674063.1875,674063.1875,372.410614,674063.1875,674063.1875,buyer,buyer_offer,FALSE,FALSE,NA,0,1,1,1,Closed (Success),53033010300,47.55373383,-122.2865219,Single Family Residential,4,3,1810,4201,FALSE,TRUE,FALSE,TRUE,TRUE,2007,NA,89,57,55,0,2018/7/11 00:00,2018/7/26,2018/8/19 23:59,2018/7/26 11:59,2018/7/26 00:00,2018/7/26,98118,2018
c7935325ba9f12138ee64b0aebff6d64_2013-07-11,1,1,,,eb33150c16d970de6074ef484cb7a7a2,c7935325ba9f12138ee64b0aebff6d64,,729950,760000,729950,729950,441.8604736,689459.75,717842.875,417.3505249,689459.75,689459.75,seller,seller_initialize,,,5,5,6,6,6,,6085506000,37.3397789,-121.9668198,Single Family Residential,3,2,1720,5520,FALSE,FALSE,FALSE,FALSE,FALSE,1955,NA,61,30,79,0,2013/7/11 00:00,2013/7/20,2013/8/19 23:59,2013/7/15 13:13,,2013/7/11,95050,2013
c7935325ba9f12138ee64b0aebff6d64_2013-07-11,2,1,70ffa388f9f22519e1b064cb3158fdda,4f9537ba68af8cb0af49773bb9f03f19,eb33150c16d970de6074ef484cb7a7a2,c7935325ba9f12138ee64b0aebff6d64,f11bec1411101c743f64df596773d0b2,729950,760000,729950,729950,441.8604736,689459.75,717842.875,417.3505249,689459.75,689459.75,buyer,buyer_offer,TRUE,TRUE,5,5,6,6,6,Offer Rejected Due to Price,6085506000,37.3397789,-121.9668198,Single Family Residential,3,2,1720,5520,FALSE,FALSE,FALSE,FALSE,FALSE,1955,NA,61,30,79,0,2013/7/11 00:00,2013/7/20,2013/8/19 23:59,2013/7/15 13:13,,2013/7/15,95050,2013
c7b0ff18d937842db11e34cce2947166_2017-11-09,4,3,861f9d17bb989ee0eadc743e2ab26947,b3eff804250dd200624764d9211b41d6,a92892a8d2eb1e473d68f08cb946c62e,c7b0ff18d937842db11e34cce2947166,2b8f621e9244cea5007bac8f5d50e476,434000,434500,465000,442000,347.6000061,377499.75,377934.6563,302.3477173,414008.125,393530.3125,buyer,buyer_offer,FALSE,FALSE,NA,0,1,1,1,Closed (Success),48453002005,30.23716736,-97.77365112,Single Family Residential,2,1,1250,8817,FALSE,FALSE,FALSE,FALSE,FALSE,1961,NA,22,40,53,0,2017/11/15 23:59,2018/2/5,2018/4/27 00:01,2018/2/6 20:20,2018/2/5 23:59,2018/2/6,78704,2017
c7b0ff18d937842db11e34cce2947166_2017-11-09,3,3,,,a92892a8d2eb1e473d68f08cb946c62e,c7b0ff18d937842db11e34cce2947166,,442000,434500,465000,442000,347.6000061,384458.2813,377934.6563,302.3477173,414008.125,393530.3125,seller,seller_revise,,,NA,NA,NA,1,1,,48453002005,30.23716736,-97.77365112,Single Family Residential,2,1,1250,8817,FALSE,FALSE,FALSE,FALSE,FALSE,1961,NA,22,40,53,0,2017/11/15 23:59,2018/2/5,2018/4/27 00:01,2018/2/6 20:20,,2018/1/14,78704,2017
c7b0ff18d937842db11e34cce2947166_2017-11-09,2,2,,,a92892a8d2eb1e473d68f08cb946c62e,c7b0ff18d937842db11e34cce2947166,,449000,434500,465000,442000,347.6000061,399762.6875,377934.6563,302.3477173,414008.125,393530.3125,seller,seller_revise,,,NA,NA,NA,NA,1,,48453002005,30.23716736,-97.77365112,Single Family Residential,2,1,1250,8817,FALSE,FALSE,FALSE,FALSE,FALSE,1961,NA,22,40,53,0,2017/11/15 23:59,2018/2/5,2018/4/27 00:01,2018/2/6 20:20,,2017/12/5,78704,2017
c7b0ff18d937842db11e34cce2947166_2017-11-09,1,1,,,a92892a8d2eb1e473d68f08cb946c62e,c7b0ff18d937842db11e34cce2947166,,465000,434500,465000,442000,347.6000061,414008.125,377934.6563,302.3477173,414008.125,393530.3125,seller,seller_initialize,,,NA,NA,NA,NA,1,,48453002005,30.23716736,-97.77365112,Single Family Residential,2,1,1250,8817,FALSE,FALSE,FALSE,FALSE,FALSE,1961,NA,22,40,53,0,2017/11/15 23:59,2018/2/5,2018/4/27 00:01,2018/2/6 20:20,,2017/11/8,78704,2017
c987db000ef9ae912ebdcc997cca44cd_2019-01-22,1,1,,,bfab8f9538eebce576f606a83bc9ec8b,c987db000ef9ae912ebdcc997cca44cd,,739900,NA,739900,739900,NA,632546.75,NA,NA,632546.75,632546.75,seller,seller_initialize,,,NA,NA,NA,1,1,,37183053610,35.90548325,-78.79943848,Single Family Residential,5,3.5,4199,18730,FALSE,FALSE,FALSE,FALSE,FALSE,2001,NA,20,20,30,0,2019/1/27 00:00,2019/4/2,,2019/3/9 08:30,,2019/1/21,27617,2019
c987db000ef9ae912ebdcc997cca44cd_2019-01-22,2,1,e2f1a8b3c910d6a4a8d7cf4febf41274,2ef1982619e7f2928e472a972982b2e0,bfab8f9538eebce576f606a83bc9ec8b,c987db000ef9ae912ebdcc997cca44cd,3f13cf4ddf6fc50c0d39a1d5aeb57dd8,665000,NA,739900,739900,NA,568514.125,NA,NA,632546.75,632546.75,buyer,buyer_offer,FALSE,FALSE,NA,0,1,1,1,Offer Rejected Due to Price,37183053610,35.90548325,-78.79943848,Single Family Residential,5,3.5,4199,18730,FALSE,FALSE,FALSE,FALSE,FALSE,2001,NA,20,20,30,0,2019/1/27 00:00,2019/4/2,,2019/3/9 08:30,,2019/3/9,27617,2019
c9e1ba4645d713e869cffc386c5a5d0f_2019-07-11,3,2,a843f99eb9cfd5a2f7907586ee194bf3,83a64b7f79c7e5248ba0c8d05940356f,67fff500f1355f24c0650d57d8e542f5,c9e1ba4645d713e869cffc386c5a5d0f,1fffeb2192215ea34ce0aab63650534a,5.00E+05,5.00E+05,550000,490000,440.9171143,427454.2188,427454.2188,376.9437561,470199.6563,418905.1563,buyer,buyer_offer,FALSE,FALSE,NA,0,1,1,1,Closed (Success),6013321102,37.98250198,-122.0976334,Townhouse,2,1.5,1134,6950,FALSE,FALSE,FALSE,FALSE,TRUE,1972,NA,23,NA,46,0,2019/7/11 00:00,2019/8/13,2019/8/27 23:59,2019/8/12 19:49,2019/8/13 00:01,2019/8/12,94553,2019
c9e1ba4645d713e869cffc386c5a5d0f_2019-07-11,2,2,,,67fff500f1355f24c0650d57d8e542f5,c9e1ba4645d713e869cffc386c5a5d0f,,490000,5.00E+05,550000,490000,440.9171143,418905.1563,427454.2188,376.9437561,470199.6563,418905.1563,seller,seller_revise,,,NA,NA,NA,1,1,,6013321102,37.98250198,-122.0976334,Townhouse,2,1.5,1134,6950,FALSE,FALSE,FALSE,FALSE,TRUE,1972,NA,23,NA,46,0,2019/7/11 00:00,2019/8/13,2019/8/27 23:59,2019/8/12 19:49,,2019/8/6,94553,2019
